generation,prey_fitness,predator_fitness,num_alive_end,avg_bb_size,var_bb_size,avg_shortest_dist,swarm_density_count,prey_neurons_connected_prey_retina,prey_neurons_connected_predator_retina,predator_neurons_connected_prey_retina,num_attacks
1,113743.000000,86259.000000,19,1503.698883,4820.893938,1952.327082,0.000000,4,5,5,81
1,96280.000000,103722.000000,9,4172.197365,4691538.243423,2717.760039,0.000000,4,5,5,91
2,110098.000000,89904.000000,16,1609.264879,50975.355431,1857.594488,0.000000,4,5,5,84
3,101325.000000,98677.000000,21,1182.118371,6763.846354,1986.092953,0.000000,4,5,5,79
4,91383.000000,108619.000000,8,7806.950403,60096656.156281,2627.707347,0.000000,4,5,5,92
5,117280.000000,82722.000000,22,1955.573781,80152.498175,1998.587536,0.000000,4,5,5,78
6,105610.000000,94392.000000,15,3288.677163,2323635.319729,2174.957627,0.000000,4,5,5,85
7,100256.000000,99746.000000,18,1935.597749,141638.190523,2097.801382,0.000000,4,5,5,82
8,81727.000000,118275.000000,8,6933.983225,8039962.375679,3066.949182,0.000000,4,5,5,92
9,96177.000000,103825.000000,8,4629.923010,1040800.072742,2299.868096,0.000000,4,5,5,92
10,109415.000000,90587.000000,18,7499.720458,38669417.744289,1833.337716,0.000000,2,5,5,82
11,102367.000000,97635.000000,7,3454.920499,2062160.147130,2359.358944,0.000000,2,5,5,93
12,108973.000000,91029.000000,13,7734.154177,20747996.938477,2270.166070,0.000000,2,5,5,87
13,96314.000000,103688.000000,19,1022.963049,0.000000,1985.255650,0.000000,2,5,5,81
14,103116.000000,96886.000000,9,3005.628004,884512.696983,2126.445815,0.000000,2,5,5,91
15,107391.000000,92611.000000,18,2162.745669,134746.646254,2037.834621,0.000000,2,5,5,82
16,99572.000000,100430.000000,12,1498.633285,131426.850425,2400.969356,0.000000,2,5,5,88
17,99747.000000,100255.000000,10,1727.156328,5004.491607,1876.648601,0.000000,2,5,5,90
18,105366.000000,94636.000000,13,3371.669226,1373051.352363,2407.100330,0.000000,2,5,5,87
19,102565.000000,97437.000000,13,2601.565169,845935.788435,1901.942298,0.000000,2,5,5,87
